ID_Piece,NumeroLot,DateProduction,Machine,Materiau,Poste,Equipe,Fournisseur,Diametre_mm,Longueur_mm,Epaisseur_mm,Masse_g,Rugosite_um,Circularite_um,Temperature_C,Vibration_RMS_mm_s,Vibration_Pic_mm_s,NiveauAcoustique_dB,FrequenceDominante_Hz,AmplitudeUltrason_dB,TempsVolUltrason_us,Durete_HV,Conductivite_MS_m,Humidite_pct,Defectueuse
AERO-002151,LOT-2512-0055,01-déc-2025 11:31:00,M01,AL7075,USINAGE,NUIT,FOUR_C,50.118,125.451,8.139,312.112,2.331,19.209,31.821,1.802,5.893,72.831,507.21,74.535,14.464,174.328,16.812,43.57,1
AERO-002152,LOT-2501-0087,28-janv-2025 21:23:00,M01,TI6AL4V,TRAITEMENT,MATIN,FOUR_C,50.105,124.864,7.907,317.071,1.176,21.359,34.562,1.38,4.954,68.023,469.25,75.145,14.4821,234.225,17.612,32.28,0
AERO-002153,LOT-2504-0105,24-avr-2025 02:49:00,M05,INCONEL718,TRAITEMENT,MATIN,FOUR_C,50.126,124.513,7.907,325.452,0.984,15.697,33.416,1.661,4.853,64.531,395.56,72.184,14.6356,NaN,18.888,38.88,0
AERO-002154,LOT-2502-0224,03-févr-2025 20:13:00,M06,INCONEL718,USINAGE,SOIR,FOUR_C,49.816,124.825,8.043,323.098,1.183,14.81,30.956,1.756,5.387,62.229,426.82,73.922,14.9153,270.349,17.393,35.11,0
AERO-002155,LOT-2512-0105,06-déc-2025 17:55:00,M06,AL7075,TRAITEMENT,NUIT,FOUR_C,50.003,125.187,7.969,302.675,1.04,17.58,36.577,1.768,5.478,74.499,402,79.774,14.2241,196.289,18.196,46.71,0
AERO-002156,LOT-2502-0005,22-févr-2025 12:28:00,M02,AL7075,USINAGE,MATIN,FOUR_B,49.916,125.406,7.903,301.406,1.264,19.675,33.846,1.416,5.522,64.7,411.99,77.128,14.2854,205.871,21.144,32.62,0
AERO-002157,LOT-2512-0144,01-déc-2025 05:33:00,M02,AL7075,USINAGE,NUIT,FOUR_C,49.915,124.795,8.038,305.903,1.225,17.109,32.878,1.085,4.299,66.229,445,76.197,14.594,200.162,19.167,39.6,0
AERO-002158,LOT-2601-0185,27-janv-2026 18:45:00,M01,AL7075,USINAGE,SOIR,FOUR_A,50.053,124.8,8.055,299.381,0.945,16.278,34.226,1.1,4.825,68.381,374.73,84.912,14.3486,221.102,18.603,34.97,0
AERO-002159,LOT-2502-0092,11-févr-2025 20:54:00,M03,INCONEL718,CONTROLE,SOIR,FOUR_A,50.048,125.646,7.967,319.95,1.217,18.887,32.005,1.554,6.065,69.236,487.75,72.212,14.481,251.873,19.715,27.31,0
AERO-002160,LOT-2602-0177,04-févr-2026 10:33:00,M02,TI6AL4V,TRAITEMENT,MATIN,FOUR_D,49.765,124.558,7.989,310.631,1.311,25.467,35.006,1.115,4.773,68.682,369.4,79.014,14.4996,233.889,19.438,40.63,0
AERO-002161,LOT-2602-0213,18-févr-2026 02:33:00,M06,AL7075,USINAGE,NUIT,FOUR_B,49.851,125.103,8.006,304.358,2.68,13.336,37.69,2.088,5.31,72.611,422.39,81.854,NaN,202.427,19.689,39.01,1
AERO-002162,LOT-2507-0211,05-juil-2025 15:50:00,M04,INCONEL718,USINAGE,MATIN,FOUR_B,49.895,124.804,8.087,321.376,1.268,16.534,37.361,1.429,5.15,65.436,457.97,69.473,14.6074,247.935,18.37,53.1,0
AERO-002163,LOT-2509-0196,16-sept-2025 18:17:00,M01,TI6AL4V,USINAGE,MATIN,FOUR_D,50.113,124.352,8.085,316.693,0.708,17.481,32.895,1.511,5.323,64.749,432.19,79.661,14.0036,227.246,18.81,47.61,0
AERO-002164,LOT-2505-0191,10-mai-2025 09:35:00,M04,TI6AL4V,CONTROLE,MATIN,FOUR_A,50.171,124.596,8.141,310.703,1.018,20.762,35.647,1.172,4.776,66.29,396.12,69.807,14.1921,232.093,20.792,38.45,0
AERO-002165,LOT-2602-0164,14-févr-2026 11:02:00,M02,TI6AL4V,CONTROLE,SOIR,FOUR_B,50.041,124.896,8.089,319.245,1.159,9.67,30.315,1.493,5.691,63.85,435.85,79.613,14.6435,250.841,19.805,52.93,0
AERO-002166,LOT-2502-0126,03-févr-2025 04:29:00,M06,AL7075,USINAGE,MATIN,FOUR_A,49.778,125.287,8.134,298.71,1.202,18.08,38.515,1.828,5.832,65.677,415.27,78.917,14.6534,197.08,18.132,36.46,0
AERO-002167,LOT-2502-0207,24-févr-2025 15:57:00,M04,TI6AL4V,USINAGE,MATIN,FOUR_C,49.844,124.045,7.958,311.678,1.179,14.014,28.768,1.43,4.304,68.962,446.45,72.44,14.534,227.642,18.584,43.63,0
AERO-002168,LOT-2506-0071,09-juin-2025 06:13:00,M02,AL7075,CONTROLE,MATIN,FOUR_C,50.083,124.831,7.979,301.158,0.65,16.831,30.41,1.633,4.854,65.764,424.93,80.045,14.4598,205.382,18.644,NaN,0
AERO-002169,LOT-2504-0163,02-avr-2025 04:07:00,M01,INCONEL718,USINAGE,MATIN,FOUR_D,50.296,124.994,8.129,319.212,1.107,17.199,35.095,1.266,5.653,69.135,412.11,77.069,14.7436,260.352,NaN,31.81,0
AERO-002170,LOT-2511-0046,24-nov-2025 15:14:00,M03,AL7075,USINAGE,SOIR,FOUR_D,50.173,124.844,8.021,304.768,1.627,19.479,33.904,1.044,4.774,69.274,343.37,79.065,14.5852,195.672,17.266,48.94,0
AERO-002171,LOT-2503-0186,26-mars-2025 11:00:00,M06,AL7075,CONTROLE,SOIR,FOUR_C,50.076,125.342,7.958,299.857,1.13,10.023,31.946,1.491,5.345,69.049,451.66,84.596,14.1864,205.087,18.426,29.84,0
AERO-002172,LOT-2506-0214,15-juin-2025 15:02:00,M05,AL7075,USINAGE,SOIR,FOUR_B,49.959,125.263,NaN,306.058,0.984,16.854,34.626,1.764,5.972,68.503,418.41,80.178,NaN,198.553,19.483,38.29,0
AERO-002173,LOT-2508-0021,04-août-2025 21:39:00,M02,AL7075,CONTROLE,SOIR,FOUR_B,50.102,125.147,7.889,303.015,1.095,12.98,33.496,1.377,4.933,71.607,472.34,82.594,14.7162,199.959,20.269,47.78,0
AERO-002174,LOT-2501-0136,18-janv-2025 16:21:00,M02,TI6AL4V,CONTROLE,SOIR,FOUR_C,49.862,125.005,8.007,312.967,1.29,14.671,34.441,1.228,5.434,82.498,607.25,69.599,14.788,231.304,20.124,51.62,1
AERO-002175,LOT-2509-0120,14-sept-2025 19:50:00,M01,INCONEL718,USINAGE,MATIN,FOUR_B,49.992,124.798,7.964,317.19,1.105,16.55,32.772,1.356,5.298,70.932,453.49,74.042,14.6631,241.693,20.138,44.9,0
AERO-002176,LOT-2512-0014,02-déc-2025 04:24:00,M01,INCONEL718,USINAGE,NUIT,FOUR_C,49.543,123.976,8.061,323.702,1.474,34.402,35.368,0.739,4.309,67.512,437.23,69.863,14.6472,259.531,18.13,55.64,1
AERO-002177,LOT-2501-0163,26-janv-2025 01:13:00,M05,AL7075,USINAGE,MATIN,FOUR_A,49.844,125.656,7.988,302.411,1.256,16.466,32.195,1.54,4.735,65.6,346.39,81.998,14.3678,205.511,19.235,29.57,0
AERO-002178,LOT-2502-0139,18-févr-2025 07:39:00,M01,TI6AL4V,USINAGE,NUIT,FOUR_B,49.849,124.883,8.026,311.428,1.046,19.048,36.761,0.952,4.638,63.874,360.89,71.279,14.4918,230.723,21.994,59.2,0
AERO-002179,LOT-2511-0173,15-nov-2025 17:38:00,M05,AL7075,CONTROLE,SOIR,FOUR_C,50.292,124.684,7.989,300.975,1.274,17.582,50.471,3.348,9.894,68.712,452.99,84.512,14.7942,211.34,20.197,41.7,1
AERO-002180,LOT-2511-0183,29-nov-2025 12:15:00,M06,AL7075,USINAGE,MATIN,FOUR_D,49.944,124.257,8.004,299.446,0.976,23.755,36.199,2.005,5.934,71.099,451.47,82.067,14.2904,205.283,18.484,43.31,0
AERO-002181,LOT-2509-0163,05-sept-2025 15:39:00,M03,AL7075,TRAITEMENT,SOIR,FOUR_A,50.036,124.823,8,304.159,1.292,16.458,35.764,1.659,5.33,68.488,377.39,78.5,14.3858,211.854,19.016,41.82,0
AERO-002182,LOT-2601-0122,15-janv-2026 06:59:00,M01,AL7075,TRAITEMENT,MATIN,FOUR_B,49.729,125.159,8.065,302.603,0.944,16.679,34.003,1.61,5.018,69.483,426.67,80.924,14.7528,209.675,17.132,31.45,0
AERO-002183,LOT-2504-0153,20-avr-2025 03:49:00,M04,INCONEL718,CONTROLE,NUIT,FOUR_A,50.084,124.422,8.114,321.288,1.319,7.742,28.33,1.557,4.539,70.829,400.35,75.488,14.7219,267.148,19.483,50,0
AERO-002184,LOT-2503-0154,12-mars-2025 11:38:00,M05,INCONEL718,USINAGE,NUIT,FOUR_C,50.014,124.712,8.047,319.812,1.442,18.356,33.03,1.103,4.005,67.094,490.54,78.879,14.6562,245.425,19.072,46.03,0
AERO-002185,LOT-2602-0088,08-févr-2026 23:12:00,M06,AL7075,USINAGE,SOIR,FOUR_C,50.071,124.681,8.044,302.178,1.328,23.971,35.295,2.428,6.258,69.489,381.9,72.547,14.6906,191.172,18.542,51.15,0
AERO-002186,LOT-2601-0136,20-janv-2026 16:58:00,M03,AL7075,USINAGE,MATIN,FOUR_A,50.051,124.978,8.056,303.835,1.394,18.734,36.241,1.571,5.446,81.646,484.7,69.671,15.3769,194.117,19.771,44.46,1
AERO-002187,LOT-2509-0227,07-sept-2025 02:25:00,M01,TI6AL4V,CONTROLE,MATIN,FOUR_A,50.071,124.788,7.981,310.943,1.193,21.813,38.368,1.33,4.271,65.52,427.18,72.243,14.9244,233.692,20.155,49.73,0
AERO-002188,LOT-2501-0086,28-janv-2025 01:19:00,M03,TI6AL4V,USINAGE,MATIN,FOUR_D,49.694,126.55,8.051,315.785,1.144,32.724,34.438,1.455,5.23,65.055,477.13,79.254,14.9419,238.3,17.312,46.85,1
AERO-002189,LOT-2501-0198,10-janv-2025 08:57:00,M05,TI6AL4V,TRAITEMENT,SOIR,FOUR_A,49.719,125.217,7.873,314.999,1.054,26.717,29.483,1.634,NaN,64.126,405.38,76.165,14.5453,231.922,18.717,52.04,0
AERO-002190,LOT-2602-0024,21-févr-2026 18:54:00,M01,TI6AL4V,USINAGE,NUIT,FOUR_A,49.877,125.034,8.07,315.412,0.813,14.198,33.691,1.426,5.134,69.44,421.67,73.302,14.3099,231.021,16.435,46.41,0
AERO-002191,LOT-2601-0198,22-janv-2026 13:05:00,M03,AL7075,USINAGE,MATIN,FOUR_B,49.8,124.021,7.981,305.309,1.196,22.138,34.274,1.34,4.923,66.488,445.84,84.228,NaN,188.122,18.769,48.59,0
AERO-002192,LOT-2601-0024,09-janv-2026 11:21:00,M05,TI6AL4V,CONTROLE,MATIN,FOUR_B,50.219,126.04,8.06,316.042,1.231,19.025,36.052,1.945,5.787,70.621,433.67,81.184,14.6383,244.099,22.059,65.86,0
AERO-002193,LOT-2601-0099,06-janv-2026 22:46:00,M02,AL7075,USINAGE,MATIN,FOUR_C,49.755,125.142,8.033,300.704,1.187,18.953,33.253,1.89,NaN,67.578,420.52,82.401,14.4408,200.567,17.727,38.01,0
AERO-002194,LOT-2602-0207,26-févr-2026 05:04:00,M01,TI6AL4V,CONTROLE,NUIT,FOUR_C,50.139,125.712,8.067,313.524,1.219,20.696,31.368,1.183,4.479,61.223,386.29,69.962,14.4032,240.915,17.138,46.07,0
AERO-002195,LOT-2511-0238,26-nov-2025 05:44:00,M04,AL7075,USINAGE,SOIR,FOUR_B,49.684,124.762,8.067,305.718,1.088,21.407,34.428,1.364,4.98,65.942,433.21,83.512,14.3955,210.829,19.927,65.39,0
AERO-002196,LOT-2508-0005,13-août-2025 06:50:00,M03,AL7075,TRAITEMENT,MATIN,FOUR_B,50.101,125.121,8.069,305.436,2.368,16.918,34.529,1.794,5.619,67.069,NaN,81.163,14.3972,207.522,17.349,44.42,1
AERO-002197,LOT-2602-0186,18-févr-2026 20:54:00,M02,INCONEL718,TRAITEMENT,MATIN,FOUR_B,49.89,125.593,7.979,320.611,1.117,19.48,32.559,0.801,4.966,65.989,433.89,71.391,14.5235,263.951,18.184,33.33,0
AERO-002198,LOT-2512-0059,04-déc-2025 19:28:00,M01,AL7075,CONTROLE,SOIR,FOUR_B,49.902,125.439,7.98,302.197,0.972,26.08,31.263,2.044,6.091,66.239,454.66,85.532,14.5958,209.608,18.192,33.65,0
AERO-002199,LOT-2506-0133,09-juin-2025 01:47:00,M01,AL7075,TRAITEMENT,SOIR,FOUR_A,50.13,124.626,7.964,306.638,1.243,17.866,36.673,1.73,5.624,70.938,442.26,80.8,14.3885,201.573,17.232,36.81,0
AERO-002200,LOT-2510-0204,06-oct-2025 09:39:00,M02,TI6AL4V,CONTROLE,MATIN,FOUR_A,49.767,124.682,7.954,312.244,1.075,24.393,33.601,0.859,4.435,66.668,372.11,79.547,14.1431,233.429,19.858,50.68,0
AERO-002201,LOT-2508-0214,27-août-2025 01:38:00,M06,AL7075,USINAGE,MATIN,FOUR_A,50.004,124.692,8.014,303.688,1.277,22.755,33.208,1.751,5.209,76.475,638.95,66.999,15.1394,209.235,18.678,46.96,1
AERO-002202,LOT-2512-0078,02-déc-2025 00:48:00,M02,AL7075,CONTROLE,MATIN,FOUR_A,49.878,125.107,8.077,294.905,1.077,14.95,37.008,1.343,5.32,63.121,479.99,78.917,14.5315,NaN,16.427,58.23,0
AERO-002203,LOT-2601-0002,30-janv-2026 13:45:00,M06,INCONEL718,USINAGE,NUIT,FOUR_B,49.9,124.962,8.047,327.08,1.05,18.202,33.363,2.085,5.597,72.373,361.21,73.148,14.6275,253.667,17.42,65.03,0
AERO-002204,LOT-2602-0167,04-févr-2026 04:07:00,M01,AL7075,CONTROLE,MATIN,FOUR_A,49.844,125.119,7.882,301.818,1.09,18.696,36.164,1.448,4.738,65.675,454.64,84.714,14.919,191.936,17.032,42.49,0
AERO-002205,LOT-2512-0201,27-déc-2025 17:01:00,M02,AL7075,TRAITEMENT,SOIR,FOUR_B,49.92,125.107,8.07,301.949,1.273,22.908,34.787,1.147,4.909,64.003,372.76,82.549,14.5511,205.661,19.139,58.68,0
AERO-002206,LOT-2601-0112,19-janv-2026 05:47:00,M05,TI6AL4V,USINAGE,SOIR,FOUR_C,49.92,125.784,7.912,316.404,0.999,19.376,38.617,1.75,5.245,70.144,408.58,75.178,14.0851,233.84,18.16,42.45,0
AERO-002207,LOT-2511-0238,20-nov-2025 13:18:00,M06,INCONEL718,CONTROLE,MATIN,FOUR_C,49.981,124.942,8.125,318.9,1.052,NaN,40.931,1.488,4.363,70.306,NaN,71.507,14.9164,255.39,19.177,22.85,0
AERO-002208,LOT-2506-0097,16-juin-2025 03:09:00,M03,AL7075,CONTROLE,MATIN,FOUR_D,50.022,124.636,8.12,301.19,0.974,19.837,37.801,1.518,5.337,70.794,473.58,88.059,14.4624,184.076,17.548,43.63,0
AERO-002209,LOT-2504-0195,23-avr-2025 00:17:00,M04,AL7075,TRAITEMENT,SOIR,FOUR_D,50.122,125.971,7.939,302.203,0.65,24.428,34.843,1.523,5.026,68.439,410.35,79.085,14.2432,199.206,19.462,47.66,0
AERO-002210,LOT-2508-0225,07-août-2025 03:29:00,M01,TI6AL4V,TRAITEMENT,MATIN,FOUR_A,49.93,125.652,7.924,315.115,1.058,22.111,34.958,1.594,6.042,76.786,559.21,65.918,14.9216,225.026,18.611,53.33,1
AERO-002211,LOT-2507-0179,17-juil-2025 10:07:00,M01,AL7075,USINAGE,MATIN,FOUR_B,49.977,125.121,8.077,303.785,1.067,27.002,33.038,1.222,4.557,68.676,426.82,77.673,14.2842,195.869,19.133,42.01,0
AERO-002212,LOT-2502-0102,09-févr-2025 01:51:00,M02,AL7075,CONTROLE,NUIT,FOUR_A,50.12,124.917,7.928,306.673,1.054,28.16,38.124,1.066,4.48,68.257,424.37,84.468,14.2916,198.743,NaN,52.85,0
AERO-002213,LOT-2506-0129,10-juin-2025 05:36:00,M04,TI6AL4V,CONTROLE,MATIN,FOUR_D,50.131,124.872,8.041,314.838,1.167,17.234,34.17,1.457,5.241,70.231,463.92,71.382,14.6078,240.299,18.771,31.49,0
AERO-002214,LOT-2502-0086,05-févr-2025 15:13:00,M02,AL7075,CONTROLE,MATIN,FOUR_C,49.869,125.179,8.078,304.582,1.179,13.578,36.896,1.203,5.331,67.72,445.56,72.904,14.2329,207.905,18.232,41.84,0
AERO-002215,LOT-2502-0194,18-févr-2025 16:00:00,M04,AL7075,USINAGE,MATIN,FOUR_B,50.312,124.702,7.995,303.04,1.286,25.461,34.062,0.828,3.607,73.49,401.89,85.509,14.6634,185.646,18.656,46.22,0
AERO-002216,LOT-2602-0168,03-févr-2026 20:32:00,M01,AL7075,TRAITEMENT,NUIT,FOUR_B,50.687,123.719,8.001,306.297,1.485,46.762,38.394,1.045,4.227,68.082,386.43,80.201,14.3123,212.464,18.168,42.66,1
AERO-002217,LOT-2505-0070,01-mai-2025 19:07:00,M02,TI6AL4V,CONTROLE,NUIT,FOUR_C,50.155,125.418,8.07,319.651,1.56,15.492,33.364,1.301,5.645,65.06,450.19,64.774,14.4832,213.77,19.118,41.37,1
AERO-002218,LOT-2511-0227,23-nov-2025 11:10:00,M05,INCONEL718,USINAGE,SOIR,FOUR_D,49.896,124.961,8.05,321.263,2.78,25.455,39.49,1.603,4.809,67.253,452.78,72.513,14.8201,258.678,22.299,41.67,1
AERO-002219,LOT-2511-0193,30-nov-2025 05:40:00,M05,AL7075,USINAGE,SOIR,FOUR_B,49.812,125.44,8.027,299.62,2.57,18.207,34.875,1.601,4.873,69.604,384.03,76.059,14.0837,214.417,16.608,33.2,1
AERO-002220,LOT-2508-0143,07-août-2025 09:25:00,M04,TI6AL4V,USINAGE,NUIT,FOUR_A,49.851,125.494,7.993,310.665,1.035,15.624,31.662,1.204,4.046,67.72,402.88,77.253,14.5514,233.867,18.461,37.66,0
AERO-002221,LOT-2506-0163,25-juin-2025 05:43:00,M03,TI6AL4V,USINAGE,NUIT,FOUR_A,50.339,125.332,8.032,312.723,1.402,19.373,34.706,1.281,4.68,76.775,274.3,56.862,14.908,242.207,20.521,55.74,1
AERO-002222,LOT-2510-0218,14-oct-2025 13:40:00,M06,AL7075,TRAITEMENT,SOIR,FOUR_B,49.916,125.299,7.991,299.381,1.203,18.973,37.263,1.47,4.958,69.191,424.94,86.352,14.7578,207.275,19.113,42.55,0
AERO-002223,LOT-2511-0208,18-nov-2025 17:21:00,M04,AL7075,CONTROLE,NUIT,FOUR_B,50.129,125.157,7.959,303.08,1.085,21.272,36.278,1.24,5.07,73.755,503.15,71.294,14.9948,NaN,18.753,50.52,1
AERO-002224,LOT-2508-0150,17-août-2025 17:08:00,M04,AL7075,CONTROLE,MATIN,FOUR_B,50.071,125.361,8.102,299.731,0.837,20.978,35.243,1.057,5.233,68.395,445.27,85.239,14.7794,208.018,19.244,57.72,0
AERO-002225,LOT-2509-0099,13-sept-2025 11:29:00,M06,AL7075,USINAGE,MATIN,FOUR_A,49.998,125.087,8.03,294.893,1.879,19.344,36.776,2.235,5.393,67.22,308.33,70.838,14.1306,173.945,19.485,37.04,1
AERO-002226,LOT-2603-0147,02-mars-2026 01:12:00,M05,AL7075,USINAGE,SOIR,FOUR_C,50.012,125.163,7.988,303.5,0.881,13.21,44.482,3.089,8.168,73.55,425.52,78.947,14.4683,203.2,21.13,42.22,1
AERO-002227,LOT-2511-0186,28-nov-2025 16:31:00,M02,TI6AL4V,USINAGE,MATIN,FOUR_C,50.132,125.455,7.995,317.253,2.324,21.925,31.011,0.832,4.773,73.539,385.61,78.219,14.4773,234.135,20.122,50.69,1
AERO-002228,LOT-2507-0048,15-juil-2025 21:41:00,M06,AL7075,USINAGE,NUIT,FOUR_B,49.765,125.47,8.003,304.982,1.538,NaN,35.689,1.423,5.809,72.746,394.91,82.485,14.3395,206.98,20.61,37.05,0
AERO-002229,LOT-2601-0055,07-janv-2026 03:17:00,M05,AL7075,TRAITEMENT,MATIN,FOUR_D,49.79,124.691,8.021,298.793,1.04,22.203,35.221,1.781,5.621,69.213,385.28,81.355,14.6699,200.697,19.226,41.43,0
AERO-002230,LOT-2502-0014,04-févr-2025 21:38:00,M01,INCONEL718,CONTROLE,SOIR,FOUR_D,50.09,125.382,7.916,319.507,1.046,10.619,35.809,1.73,5.448,68.287,442.83,74.506,14.5323,268.617,18.017,59.81,0
AERO-001837,LOT-2601-0019,20-janv-2026 14:54:00,M02,AL7075,TRAITEMENT,SOIR,FOUR_D,49.867,124.149,7.943,305.796,0.724,13.988,31.453,1.387,5.432,69.121,404.3,78.728,14.4875,204.426,18.456,37.81,0
AERO-002232,LOT-2506-0178,09-juin-2025 10:03:00,M04,TI6AL4V,CONTROLE,SOIR,FOUR_C,49.915,126.239,8.067,310.336,1.347,18.109,35.086,1.471,4.79,64.575,435.91,75.72,14.5055,234.302,22.226,NaN,0
AERO-002233,LOT-2509-0043,29-sept-2025 02:56:00,M01,AL7075,TRAITEMENT,SOIR,FOUR_B,49.948,124.771,7.976,303.945,0.915,18.897,33.337,0.917,3.914,72.007,369.51,81.088,14.4628,218.168,19.377,41.17,0
AERO-002234,LOT-2503-0109,02-mars-2025 23:17:00,M02,INCONEL718,TRAITEMENT,MATIN,FOUR_B,50.226,124.844,8.028,321.919,0.987,20.313,33.074,1.256,5.754,70.752,432.62,82.448,14.8727,253.815,18.761,40.67,0
AERO-002235,LOT-2501-0117,28-janv-2025 22:51:00,M06,AL7075,USINAGE,MATIN,FOUR_B,49.949,125.181,NaN,302.976,1.049,20.757,30.166,1.687,5.263,61.572,360.52,80.535,14.6988,212.649,19.946,54.98,0
AERO-002236,LOT-2508-0168,16-août-2025 01:18:00,M04,AL7075,USINAGE,MATIN,FOUR_B,49.83,124.804,8.013,302.147,1.299,17.77,31.714,1.362,4.475,66.906,453.29,79.799,14.5811,185.812,20.501,63.42,0
AERO-002237,LOT-2511-0030,02-nov-2025 16:23:00,M05,TI6AL4V,USINAGE,SOIR,FOUR_B,50.13,124.66,8.119,318.782,1.182,22.512,36.05,1.859,5.784,68.274,412.43,80.814,14.5663,237.759,19.944,36.51,0
AERO-002238,LOT-2503-0127,28-mars-2025 12:51:00,M04,AL7075,USINAGE,MATIN,FOUR_B,49.831,124.8,7.938,306.486,0.996,17.944,45.566,3.683,6.86,70.2,443.88,78.714,14.2279,204.543,18.325,51.52,1
AERO-002239,LOT-2511-0104,07-nov-2025 08:59:00,M06,AL7075,CONTROLE,MATIN,FOUR_C,49.842,125.16,7.978,292.197,1.95,13.725,39.175,1.856,6.196,68.572,463.02,65.922,13.9962,170.433,18.905,42.15,1
AERO-002240,LOT-2508-0003,19-août-2025 15:14:00,M04,AL7075,USINAGE,MATIN,FOUR_C,49.96,125.229,8.025,299.274,1.554,17.659,36.015,1.13,4.282,69.869,483.69,69.425,14.7048,179.253,21.231,42.99,1
AERO-002241,LOT-2508-0050,24-août-2025 10:38:00,M05,AL7075,CONTROLE,MATIN,FOUR_B,49.824,124.824,7.997,304.988,1.216,13.537,43.029,2.757,7.024,68.847,510.71,76.546,14.3696,212.61,20.097,37.59,1
AERO-002242,LOT-2512-0151,12-déc-2025 23:07:00,M06,AL7075,USINAGE,SOIR,FOUR_A,49.945,124.802,8.005,304.387,1.166,23.845,33.671,1.881,5.403,66.297,369.35,81.085,14.112,199.489,20.413,44.38,0
AERO-002243,LOT-2508-0088,08-août-2025 07:14:00,M03,AL7075,USINAGE,NUIT,FOUR_B,49.795,125.214,8.052,306.98,1.104,18.537,34.304,1.452,4.854,70.888,506.75,77.711,14.2863,215.913,21.398,48.12,0
AERO-002244,LOT-2601-0144,24-janv-2026 12:36:00,M03,AL7075,USINAGE,NUIT,FOUR_C,50.228,125.063,7.947,298.182,1.186,17.291,32.192,1.543,5.126,70.213,461.58,77.306,14.1926,204.521,17.714,47.75,0
AERO-002245,LOT-2502-0164,12-févr-2025 09:00:00,M03,TI6AL4V,CONTROLE,MATIN,FOUR_C,50.026,124.968,7.942,313.941,2.925,21.9,31.856,1.235,4.639,69.752,447.27,70.662,14.4604,240.621,24.602,38.14,1
AERO-002246,LOT-2602-0140,16-févr-2026 10:42:00,M01,AL7075,TRAITEMENT,MATIN,FOUR_B,50.246,125.152,7.969,305.53,1.105,15.932,35.385,1.341,4.697,67.327,436.46,77.471,14.3608,186.516,18.483,45.98,0
AERO-002247,LOT-2509-0167,04-sept-2025 15:39:00,M05,TI6AL4V,CONTROLE,MATIN,FOUR_A,49.822,124.527,7.89,314.702,1.353,20.113,34.123,1.557,5.895,68.915,396.15,74.455,14.4443,240.109,18.449,36.9,0
AERO-002248,LOT-2506-0082,22-juin-2025 03:29:00,M05,INCONEL718,USINAGE,SOIR,FOUR_A,50.113,124.741,8.08,321.734,0.879,17.354,31.235,2.052,6.39,72.907,407.95,70.161,14.8747,263.892,18.826,59.78,0
AERO-002249,LOT-2601-0226,03-janv-2026 18:18:00,M04,AL7075,CONTROLE,MATIN,FOUR_B,49.422,124.025,7.827,297.462,1.308,39.566,35.014,0.842,4.668,67.073,352.35,81.097,14.0841,195.626,18.784,50.38,1
AERO-002250,LOT-2601-0093,20-janv-2026 06:25:00,M06,INCONEL718,TRAITEMENT,MATIN,FOUR_A,50.184,124.504,7.982,325.019,0.854,16.07,37.169,2.106,6.779,73.407,470.17,80.805,14.368,246.002,18.41,42.59,0
AERO-002251,LOT-2503-0077,17-mars-2025 23:15:00,M05,AL7075,TRAITEMENT,SOIR,FOUR_A,50.116,125.19,8.085,296.16,1.129,21.112,35.437,2.035,6.585,68.985,416.45,80.952,14.6211,192.414,21.68,45.8,0
AERO-002252,LOT-2512-0042,13-déc-2025 20:04:00,M01,TI6AL4V,TRAITEMENT,SOIR,FOUR_C,50.243,124.987,7.95,314.374,1.396,19.002,28.874,1.52,4.947,70.486,369.54,79.309,14.5641,221.658,17.052,29.77,0
AERO-002253,LOT-2511-0033,12-nov-2025 21:38:00,M02,AL7075,CONTROLE,MATIN,FOUR_B,49.901,124.943,8.034,299.556,1.079,13.171,32.283,1.11,4.7,66.95,374.46,76.451,14.406,201.253,18.321,39.6,0
AERO-002254,LOT-2502-0054,13-févr-2025 13:42:00,M06,AL7075,TRAITEMENT,MATIN,FOUR_C,49.757,124.857,7.971,304.863,1.399,17.494,36.44,1.436,4.827,71.613,465.01,81.335,14.5294,212.8,15.997,47.32,0
AERO-002255,LOT-2502-0224,03-févr-2025 17:56:00,M03,TI6AL4V,USINAGE,SOIR,FOUR_A,50.03,125.21,7.965,313.593,1.132,15.236,34.7,1.268,4.272,66.719,400.8,75.418,14.1494,233.212,20.454,48.08,0
AERO-002256,LOT-2512-0019,23-déc-2025 00:56:00,M03,INCONEL718,USINAGE,MATIN,FOUR_C,49.918,124.946,7.979,324.596,1.131,19.406,30.484,1.161,4.872,66.701,406.61,75.694,14.5684,252.976,17.064,48.67,0
AERO-002257,LOT-2506-0132,21-juin-2025 04:06:00,M04,AL7075,USINAGE,SOIR,FOUR_D,49.913,125.12,7.853,304.851,1.123,13.981,37.028,0.891,4.316,68.892,412.51,81.382,14.3648,202.928,19.264,51.07,0
AERO-002258,LOT-2512-0004,28-déc-2025 13:53:00,M01,TI6AL4V,CONTROLE,NUIT,FOUR_A,50.062,124.692,7.986,312.074,1.145,21.583,35.849,1.427,4.944,70.876,417.24,77.694,14.4077,239.247,20.877,47.59,0
AERO-002259,LOT-2504-0193,04-avr-2025 13:54:00,M05,INCONEL718,USINAGE,MATIN,FOUR_A,49.818,125.288,7.959,322.303,0.952,17.813,33.192,1.518,5.34,66.114,430.59,74.255,14.5365,251.739,19.081,41.54,0
